home_type,posted,home_URL,home_status,home_price,home_address,home_zipcode,num_beds,num_baths,home_area
CONDO,59,https://www.zillow.com/homedetails/360-W-36th-St-APT-12-New-York-NY-10018/122659516_zpid/,FOR_SALE,"$5,995,000","360 W 36th St APT 12, New York, NY 10018",10018,4,4,4000
CONDO,84,https://www.zillow.com/homedetails/251-E-32nd-St-21F-New-York-NY-10016/119916778_zpid/,FOR_SALE,"$295,000","251 E 32nd St #21F, New York, NY 10016",10016,0,1,0
SINGLE_FAMILY,320,https://www.zillow.com/homedetails/145-Reade-St-New-York-NY-10013/31493608_zpid/,FOR_SALE,"$34,000,000","145 Reade St, New York, NY 10013",10013,4,11,10582
CONDO,7,https://www.zillow.com/homedetails/6538-Booth-St-APT-3H-Flushing-NY-11374/72542753_zpid/,FOR_SALE,"$204,888","6538 Booth St APT 3H, Flushing, NY 11374",11374,1,1,775
SINGLE_FAMILY,18,https://www.zillow.com/homedetails/11563-203rd-St-Jamaica-NY-11412/32159665_zpid/,FOR_SALE,"$629,000","115-63 203rd Street, Saint Albans, NY 11412",11412,3,2,1280
CONDO,167,https://www.zillow.com/homedetails/2106-35th-St-3C-Astoria-NY-11105/2097062460_zpid/,FOR_SALE,"$359,800","2106 35th St #3C, Astoria, NY 11105",11105,2,1,0
SINGLE_FAMILY,147,https://www.zillow.com/homedetails/15806-85th-St-Jamaica-NY-11414/32214828_zpid/,FOR_SALE,"$2,900,000","15806 85th St, Jamaica, NY 11414",11414,4,6,4725
SINGLE_FAMILY,214,https://www.zillow.com/homedetails/145-70-220th-St-Springfield-Gardens-NY-11413/348544093_zpid/,FOR_SALE,"$350,000","145-70 220 Street, Springfield Gdns, NY 11413",11413,3,2,934
CONDO,69,https://www.zillow.com/homedetails/36-Broadway-APT-1A-Brooklyn-NY-11249/64582080_zpid/,FOR_SALE,"$1,099,000","36 Broadway UNIT 1A, Williamsburg, NY 11249",11249,3,3,1330
SINGLE_FAMILY,55,https://www.zillow.com/homedetails/119-18-Park-Ln-S-Kew-Gardens-NY-11415/440975227_zpid/,FOR_SALE,"$1,795,500","119-18 Park Ln S, Kew Gardens, NY 11415",11415,5,4,2815
CONDO,11,https://www.zillow.com/homedetails/132-Heron-Ln-355-Bronx-NY-10473/94718470_zpid/,FOR_SALE,"$425,000","132 Heron Lane UNIT 355, Bronx, NY 10473",10473,3,2,1206
CONDO,46,https://www.zillow.com/homedetails/15517-Sanford-Ave-APT-2F-Flushing-NY-11355/245396382_zpid/,FOR_SALE,"$258,000","15517 Sanford Ave APT 2F, Flushing, NY 11355",11355,2,1,0
SINGLE_FAMILY,6,https://www.zillow.com/homedetails/235-Oder-Ave-Staten-Island-NY-10304/442725777_zpid/,FOR_SALE,"$888,000","235 Oder Ave, Staten Island, NY 10304",10304,3,4,2008
CONDO,34,https://www.zillow.com/homedetails/512-W-156th-St-APT-33-New-York-NY-10032/342536663_zpid/,FOR_SALE,"$220,000","512 W 156th St APT 33, New York, NY 10032",10032,3,1,0
SINGLE_FAMILY,4,https://www.zillow.com/homedetails/8-Tier-St-Bronx-NY-10464/29850580_zpid/,FOR_SALE,"$1,550,000","8 Tier St, Bronx, NY 10464",10464,4,2,2400
SINGLE_FAMILY,46,https://www.zillow.com/homedetails/4-Chesebrough-St-Staten-Island-NY-10312/32355534_zpid/,FOR_SALE,"$598,000","4 Chesebrough St, Staten Island, NY 10312",10312,2,2,2176
CONDO,6,https://www.zillow.com/homedetails/333-E-91st-St-APT-9B-New-York-NY-10128/110284679_zpid/,FOR_SALE,"$1,200,000","333 E 91st St APT 9B, New York, NY 10128",10128,2,2,1198
SINGLE_FAMILY,2,https://www.zillow.com/homedetails/40-29-216th-St-Bayside-NY-11361/2078516700_zpid/,FOR_SALE,"$1,100,000","40-29 216th St, Bayside, NY 11361",11361,4,4,2095
MULTI_FAMILY,157,https://www.zillow.com/homedetails/155-Evergreen-Ave-Brooklyn-NY-11221/2100117745_zpid/,FOR_SALE,"$895,000","155 Evergreen Ave, Brooklyn, NY 11221",11221,12,6,3900
CONDO,8,https://www.zillow.com/homedetails/18-Seth-Ct-A-Staten-Island-NY-10301/244596141_zpid/,FOR_SALE,"$229,000","18 Seth Ct #A, Staten Island, NY 10301",10301,1,1,660
CONDO,121,https://www.zillow.com/homedetails/11-01-162nd-St-APT-8B-Whitestone-NY-11357/79733224_zpid/,FOR_SALE,"$425,000","11-01 162nd St APT 8B, Whitestone, NY 11357",11357,2,1,0
TOWNHOUSE,67,https://www.zillow.com/homedetails/59-E-66th-St-New-York-NY-10065/31533530_zpid/,FOR_SALE,"$32,000,000","59 E 66th St, New York, NY 10065",10065,6,8,7250
CONDO,6,https://www.zillow.com/homedetails/175-45-88th-Ave-UNIT-4M-Jamaica-NY-11432/2060953416_zpid/,FOR_SALE,"$170,000","175-45 88th Ave UNIT 4M, Jamaica, NY 11432",11432,1,1,0
CONDO,73,https://www.zillow.com/homedetails/708-Greenwich-St-2-3G-New-York-NY-10014/440330428_zpid/,FOR_SALE,"$3,995,000","708 Greenwich St #2/3G, New York, NY 10014",10014,4,3,3000
SINGLE_FAMILY,67,https://www.zillow.com/homedetails/85-Noel-St-Staten-Island-NY-10312/32350796_zpid/,FOR_SALE,"$1,248,000","85 Noel St, Staten Island, NY 10312",10312,4,4,2700
CONDO,21,https://www.zillow.com/homedetails/84-70-129th-St-APT-2R-Kew-Gardens-NY-11415/72651420_zpid/,FOR_SALE,"$199,999","84-70 129th St APT 2R, Kew Gardens, NY 11415",11415,1,1,0
CONDO,75,https://www.zillow.com/homedetails/8915-Parsons-Blvd-APT-2A-Jamaica-NY-11432/245446514_zpid/,FOR_SALE,"$125,000","89-15 Parsons Boulevard UNIT 2A, Jamaica, NY 11432",11432,,1,
CONDO,83,https://www.zillow.com/homedetails/204-W-92nd-St-UNIT-PH5F-New-York-NY-10025/439925540_zpid/,FOR_SALE,"$899,000","204 W 92nd St UNIT PH5F, New York, NY 10025",10025,1,1,1300
CONDO,70,https://www.zillow.com/homedetails/16-Warren-St-PENTHOUSE-New-York-NY-10007/2070347339_zpid/,FOR_SALE,"$4,000,000","16 Warren St #PENTHOUSE, New York, NY 10007",10007,3,4,3381
SINGLE_FAMILY,13,https://www.zillow.com/homedetails/14253-122nd-Ave-Jamaica-NY-11436/32182983_zpid/,FOR_SALE,"$599,000","14253 122nd Ave, Jamaica, NY 11436",11436,3,3,980
SINGLE_FAMILY,56,https://www.zillow.com/homedetails/16318-25th-Dr-Flushing-NY-11358/32035691_zpid/,FOR_SALE,"$1,138,000","163-18 25th Drive, Flushing, NY 11358",11358,3,2,1392
CONDO,73,https://www.zillow.com/homedetails/98-120-Queens-Blvd-APT-6K-Rego-Park-NY-11374/72650173_zpid/,FOR_SALE,"$425,000","98-120 Queens Blvd APT 6K, Rego Park, NY 11374",11374,2,2,1250
MULTI_FAMILY,19,https://www.zillow.com/homedetails/116-Crescent-Ave-Staten-Island-NY-10301/32271417_zpid/,FOR_SALE,"$319,900","116 Crescent Ave, Staten Island, NY 10301",10301,3,1,2730
CONDO,70,https://www.zillow.com/homedetails/518-W-135th-St-APT-2B-New-York-NY-10031/2053228753_zpid/,FOR_SALE,"$350,000","518 W 135th St APT 2B, New York, NY 10031",10031,3,1,1000
MULTI_FAMILY,4,https://www.zillow.com/homedetails/1598-Bergen-St-Brooklyn-NY-11213/30595913_zpid/,FOR_SALE,"$1,275,000","1598 Bergen St, Brooklyn, NY 11213",11213,5,3,2657
MULTI_FAMILY,16,https://www.zillow.com/homedetails/227-Vineland-Ave-Staten-Island-NY-10312/112111423_zpid/,FOR_SALE,"$1,475,000","227 Vineland Ave, Staten Island, NY 10312",10312,4,5,2464
CONDO,27,https://www.zillow.com/homedetails/42-62-Hunter-St-4C-Long-Island-City-NY-11101/442145275_zpid/,FOR_SALE,"$935,000","42-62 Hunter St #4C, Long Island City, NY 11101",11101,2,2,0
CONDO,76,https://www.zillow.com/homedetails/175-Adams-St-APT-2F-Brooklyn-NY-11201/245057720_zpid/,FOR_SALE,"$399,000","175 Adams St APT 2F, Brooklyn, NY 11201",11201,1,1,750
SINGLE_FAMILY,320,https://www.zillow.com/homedetails/765-E-224th-St-Bronx-NY-10466/29832006_zpid/,FOR_SALE,"$399,888","765 E 224th St, Bronx, NY 10466",10466,3,4,1613
CONDO,47,https://www.zillow.com/homedetails/196-07-Dunton-Ave-APT-2C-Hollis-NY-11423/2056759081_zpid/,FOR_SALE,"$279,000","196-07 Dunton Avenue UNIT 2C, Holliswood, NY 11423",11423,2,1,
CONDO,138,https://www.zillow.com/homedetails/250-S-End-Ave-APT-3B-New-York-NY-10280/31491129_zpid/,FOR_SALE,"$850,000","250 S End Ave APT 3B, New York, NY 10280",10280,2,2,830
CONDO,68,https://www.zillow.com/homedetails/513-12th-St-APT-4-Brooklyn-NY-11215/82388329_zpid/,FOR_SALE,"$1,995,000","513 12th St APT 4, Brooklyn, NY 11215",11215,4,2,1680
CONDO,147,https://www.zillow.com/homedetails/89-0-170th-St-12-Jamaica-NY-11432/353941522_zpid/,FOR_SALE,"$109,999","89-00 170 Street UNIT 12, Jamaica, NY 11432",11432,1,1,
CONDO,163,https://www.zillow.com/homedetails/67-31-223rd-Pl-1A-Oakland-Gardens-NY-11364/352289015_zpid/,FOR_SALE,"$329,000","67-31 223 Pl UNIT 1A, Oakland Gardens, NY 11364",11364,2,1,
SINGLE_FAMILY,157,https://www.zillow.com/homedetails/336-Burns-St-Forest-Hills-Gardens-NY-11375/32006181_zpid/,FOR_SALE,"$1,449,000","336 Burns St, Forest Hills Gardens, NY 11375",11375,4,3,2160
CONDO,125,https://www.zillow.com/homedetails/215-30-47th-Ave-2D-Bayside-NY-11361/346604101_zpid/,FOR_SALE,"$256,000","215-30 47th Avenue UNIT 2D, Bayside, NY 11361",11361,1,1,700
CONDO,84,https://www.zillow.com/homedetails/529-W-42nd-St-1-C-New-York-NY-10036/321906213_zpid/,FOR_SALE,"$1,250,000","529 W 42nd St #1-C, New York, NY 10036",10036,3,3,2500
SINGLE_FAMILY,122,https://www.zillow.com/homedetails/37-26-63rd-St-Woodside-NY-11377/2060306154_zpid/,FOR_SALE,$599K,"37-26 63rd Street, Woodside, NY 11377",11377,3,2,
SINGLE_FAMILY,21,https://www.zillow.com/homedetails/201-Bryant-Ave-Staten-Island-NY-10306/32330373_zpid/,FOR_SALE,"$695,000","201 Bryant Ave, Staten Island, NY 10306",10306,2,1,1056
SINGLE_FAMILY,4,https://www.zillow.com/homedetails/32-Brunswick-St-Staten-Island-NY-10314/32313994_zpid/,FOR_SALE,"$999,900","32 Brunswick St, Staten Island, NY 10314",10314,3,3,2800
CONDO,42,https://www.zillow.com/homedetails/100-Remsen-St-APT-5H-Brooklyn-NY-11201/82235111_zpid/,FOR_SALE,"$449,000","100 Remsen St APT 5H, Brooklyn, NY 11201",11201,1,1,0
CONDO,83,https://www.zillow.com/homedetails/230B-7th-St-APT-C-Brooklyn-NY-11215/439561852_zpid/,FOR_SALE,"$2,195,000","230B 7th St APT C, Brooklyn, NY 11215",11215,3,3,1651
SINGLE_FAMILY,13,https://www.zillow.com/homedetails/7620-11th-Ave-Brooklyn-NY-11228/30696161_zpid/,FOR_SALE,"$1,250,000","7620 11th Ave, Brooklyn, NY 11228",11228,3,2,1344
CONDO,11,https://www.zillow.com/homedetails/210-50-41st-Ave-APT-5D-Bayside-NY-11361/72650883_zpid/,FOR_SALE,"$368,000","210-50 41st Ave APT 5D, Bayside, NY 11361",11361,2,1,900
MULTI_FAMILY,6,https://www.zillow.com/homedetails/706-E-81st-St-Brooklyn-NY-11236/30768506_zpid/,FOR_SALE,"$885,000","706 E 81st St, Brooklyn, NY 11236",11236,6,3,1920
CONDO,136,https://www.zillow.com/homedetails/65-15-Alderton-St-1A-Rego-Park-NY-11374/2075340435_zpid/,FOR_SALE,"$198,000","65-15 Alderton St #1A, Rego Park, NY 11374",11374,1,1,0
APARTMENT,150,https://www.zillow.com/homedetails/3105-Avenue-V-APT-1F-Brooklyn-NY-11229/245019998_zpid/,FOR_SALE,"$250,000","3105 Avenue V APT 1F, Brooklyn, NY 11229",11229,3,1,1000
CONDO,76,https://www.zillow.com/homedetails/4-74-48th-Ave-APT-31F-Long-Island-City-NY-11109/80379806_zpid/,FOR_SALE,"$639,900","4-74 48th Ave APT 31F, Long Island City, NY 11109",11109,1,1,865
CONDO,116,https://www.zillow.com/homedetails/1070-Park-Ave-APT-1A-New-York-NY-10128/244833117_zpid/,FOR_SALE,"$400,000","1070 Park Ave APT 1A, New York, NY 10128",10128,2,2,0
SINGLE_FAMILY,41,https://www.zillow.com/homedetails/92-52-219th-St-Queens-Village-NY-11428/2056774155_zpid/,FOR_SALE,"$999,999","92-52 219th Street, Queens Village, NY 11428",11428,4,2,
SINGLE_FAMILY,7,https://www.zillow.com/homedetails/5609-Clearview-Expy-Flushing-NY-11364/32084632_zpid/,FOR_SALE,"$888,000","5609 Clearview Expy, Flushing, NY 11364",11364,3,2,0
CONDO,59,https://www.zillow.com/homedetails/14-Prospect-Park-SW-APT-45-Brooklyn-NY-11215/245042786_zpid/,FOR_SALE,"$850,000","14 Prospect Park SW APT 45, Brooklyn, NY 11215",11215,2,1,0
SINGLE_FAMILY,3,https://www.zillow.com/homedetails/89-Ocean-Ter-Staten-Island-NY-10314/32288812_zpid/,FOR_SALE,"$1,299,000","89 Ocean Ter, Staten Island, NY 10314",10314,4,3,2542
CONDO,127,https://www.zillow.com/homedetails/105-E-116th-St-APT-7-New-York-NY-10029/402048055_zpid/,FOR_SALE,"$389,000","105 E 116th Street UNIT 7, New York, NY 10029",10029,5,1,950
MULTI_FAMILY,88,https://www.zillow.com/homedetails/12-37-30th-Dr-Astoria-NY-11102/442437816_zpid/,FOR_SALE,"$1,295,000","12-37 30th Dr, Astoria, NY 11102",11102,6,6,3537
MULTI_FAMILY,5,https://www.zillow.com/homedetails/1574-208th-Pl-Flushing-NY-11360/32055389_zpid/,FOR_SALE,"$1,599,000","15-74 208th Place, Bayside, NY 11360",11360,7,5,2400
CONDO,49,https://www.zillow.com/homedetails/222-E-80th-St-4AB-New-York-NY-10075/441592140_zpid/,FOR_SALE,"$999,000","222 E 80th St #4AB, New York, NY 10075",10075,3,2,1550
SINGLE_FAMILY,102,https://www.zillow.com/homedetails/6820-65th-Pl-Flushing-NY-11385/32013553_zpid/,FOR_SALE,"$699,000","68-20 65th Place, Glendale, NY 11385",11385,3,2,1248
SINGLE_FAMILY,12,https://www.zillow.com/homedetails/843-W-Fingerboard-Rd-Staten-Island-NY-10305/32323714_zpid/,FOR_SALE,"$620,000","843 W Fingerboard Rd, Staten Island, NY 10305",10305,3,2,1256
CONDO,273,https://www.zillow.com/homedetails/1430-Seagirt-Blvd-APT-2G-Far-Rockaway-NY-11691/323055827_zpid/,FOR_SALE,"$89,999","1430 Seagirt Boulevard UNIT 2G, Far Rockaway, NY 11691",11691,,1,
TOWNHOUSE,56,https://www.zillow.com/homedetails/12-17-Estates-Ln-226-U-Bayside-NY-11360/440975477_zpid/,FOR_SALE,"$769,000","12-17 Estates Lane UNIT 226U, Bayside, NY 11360",11360,3,2,1250
TOWNHOUSE,21,https://www.zillow.com/homedetails/99-Debbie-St-Staten-Island-NY-10314/32303856_zpid/,FOR_SALE,"$524,999","99 Debbie St, Staten Island, NY 10314",10314,3,2,1142
CONDO,18,https://www.zillow.com/homedetails/611-W-239th-St-APT-4E-Bronx-NY-10463/244429969_zpid/,FOR_SALE,"$379,000","611 W 239th St APT 4E, Bronx, NY 10463",10463,2,2,1250
SINGLE_FAMILY,188,https://www.zillow.com/homedetails/84-Jane-St-New-York-NY-10014/31501878_zpid/,FOR_SALE,"$30,000,000","84 Jane St, New York, NY 10014",10014,6,8,6000
SINGLE_FAMILY,90,https://www.zillow.com/homedetails/28-Colfax-Ave-Staten-Island-NY-10306/32329573_zpid/,FOR_SALE,"$769,000","28 Colfax Ave, Staten Island, NY 10306",10306,3,4,1938
CONDO,119,https://www.zillow.com/homedetails/130-Lenox-Ave-904-New-York-NY-10026/2062228264_zpid/,FOR_SALE,"$499,000","130 Lenox Ave #904, New York, NY 10026",10026,3,2,1160
CONDO,158,https://www.zillow.com/homedetails/29-King-St-APT-3I-New-York-NY-10014/31497736_zpid/,FOR_SALE,"$2,599,990","29 King St APT 3I, New York, NY 10014",10014,3,2,1200
MULTI_FAMILY,32,https://www.zillow.com/homedetails/4219-De-Reimer-Ave-4219A2-Bronx-NY-10466/441843795_zpid/,FOR_SALE,"$659,999","4219 De Reimer Ave #4219A2, Bronx, NY 10466",10466,4,2,1481
CONDO,83,https://www.zillow.com/homedetails/153-West-80th-Street-2D1D-New-York-NY-10024/2094373212_zpid/,FOR_SALE,"$1,895,000","153 West 80th Street #2D1D, New York, NY 10024",10024,3,3,1950
MULTI_FAMILY,4,https://www.zillow.com/homedetails/1837-Stuart-St-Brooklyn-NY-11229/30729210_zpid/,FOR_SALE,"$998,000","1837 Stuart Street, Sheepshead Bay, NY 11229",11229,4,3,1900
SINGLE_FAMILY,20,https://www.zillow.com/homedetails/1698-Lexington-Ave-New-York-NY-10029/2080347189_zpid/,FOR_SALE,"$2,490,000","1698 Lexington Ave, New York, NY 10029",10029,8,7,2944
TOWNHOUSE,188,https://www.zillow.com/homedetails/144-W-80th-St-New-York-NY-10024/350221862_zpid/,FOR_SALE,"$5,595,000","144 W 80th St, New York, NY 10024",10024,9,10,7120
CONDO,320,https://www.zillow.com/homedetails/15-Central-Park-W-UNIT-PENTHOUSE-New-York-NY-10023/442156374_zpid/,FOR_SALE,"$48,000,000","15 Central Park W UNIT PENTHOUSE, New York, NY 10023",10023,5,7,5417
SINGLE_FAMILY,60,https://www.zillow.com/homedetails/352-E-69th-St-New-York-NY-10021/31538112_zpid/,FOR_SALE,"$4,695,000","352 E 69th St, New York, NY 10021",10021,4,5,2880
MULTI_FAMILY,12,https://www.zillow.com/homedetails/30-07-34th-Ave-1-Astoria-NY-11106/442579452_zpid/,FOR_SALE,"$1,100,000","30-07 34th Ave #1, Astoria, NY 11106",11106,4,2,1410
MULTI_FAMILY,54,https://www.zillow.com/homedetails/2537-Cruger-Ave-Bronx-NY-10467/29820483_zpid/,FOR_SALE,"$799,000","2537 Cruger Avenue, Bronx, NY 10467",10467,6,3,
CONDO,71,https://www.zillow.com/homedetails/649-2nd-Ave-APT-2B-New-York-NY-10016/321905488_zpid/,FOR_SALE,"$349,000","649 2nd Ave APT 2B, New York, NY 10016",10016,1,1,515
CONDO,75,https://www.zillow.com/homedetails/67-Vestry-St-UNIT-PENTHOUSE-A-New-York-NY-10013/402691857_zpid/,FOR_SALE,"$48,000,000","67 Vestry St UNIT PENTHOUSE A, New York, NY 10013",10013,4,6,6207
CONDO,73,https://www.zillow.com/homedetails/36-W-88th-St-APT-4-New-York-NY-10024/219714759_zpid/,FOR_SALE,"$1,450,000","36 W 88th St APT 4, New York, NY 10024",10024,2,2,0
CONDO,117,https://www.zillow.com/homedetails/4-W-109th-St-APT-1D-New-York-NY-10025/123120850_zpid/,FOR_SALE,"$850,000","4 W 109th St APT 1D, New York, NY 10025",10025,3,2,1000
SINGLE_FAMILY,97,https://www.zillow.com/homedetails/1714-E-32nd-St-Brooklyn-NY-11234/30757353_zpid/,FOR_SALE,"$969,000","1714 E 32nd St, Brooklyn, NY 11234",11234,4,3,1700
MULTI_FAMILY,35,https://www.zillow.com/homedetails/22-Luke-Ct-Staten-Island-NY-10306/32340523_zpid/,FOR_SALE,"$769,900","22 Luke Ct, Staten Island, NY 10306",10306,3,2,2106
CONDO,42,https://www.zillow.com/homedetails/210-W-85th-St-APT-5W-New-York-NY-10024/80379519_zpid/,FOR_SALE,"$1,245,000","210 W 85th St APT 5W, New York, NY 10024",10024,2,2,0
MULTI_FAMILY,63,https://www.zillow.com/homedetails/268-78th-St-Brooklyn-NY-11209/30696815_zpid/,FOR_SALE,"$1,288,000","268 78th St, Brooklyn, NY 11209",11209,3,3,1816
SINGLE_FAMILY,125,https://www.zillow.com/homedetails/10967-203rd-St-Jamaica-NY-11412/32156212_zpid/,FOR_SALE,"$350,000","10967 203rd St, Jamaica, NY 11412",11412,5,2,1549
CONDO,70,https://www.zillow.com/homedetails/119-W-85th-St-APT-2F-Manhattan-NY-10024/72522789_zpid/,FOR_SALE,"$470,000","119 W 85th St APT 2F, Manhattan, NY 10024",10024,0,1,0
CONDO,76,https://www.zillow.com/homedetails/234-E-23rd-St-18B-New-York-NY-10010/219657925_zpid/,FOR_SALE,"$3,150,000","234 E 23rd St #18B, New York, NY 10010",10010,2,2,1212
SINGLE_FAMILY,18,https://www.zillow.com/homedetails/5808-219th-St-Bayside-Hills-NY-11364/32085560_zpid/,FOR_SALE,"$1,080,000","58-08 219 Street, Bayside, NY 11364",11364,3,1,1365
SINGLE_FAMILY,35,https://www.zillow.com/homedetails/9007-68th-Ave-Flushing-NY-11375/32002247_zpid/,FOR_SALE,"$1,348,000","9007 68th Ave, Flushing, NY 11375",11375,3,3,1580
TOWNHOUSE,26,https://www.zillow.com/homedetails/14-E-63rd-St-New-York-NY-10065/442165777_zpid/,FOR_SALE,"$26,950,000","14 E 63rd St, New York, NY 10065",10065,7,7,8500
MULTI_FAMILY,69,https://www.zillow.com/homedetails/1610-Francis-Lewis-Blvd-Flushing-NY-11357/32032045_zpid/,FOR_SALE,"$1,329,000","16-10 Francis Lewis Boulevard, Whitestone, NY 11357",11357,4,3,2440
MULTI_FAMILY,7,https://www.zillow.com/homedetails/79-Sinclair-Ave-Staten-Island-NY-10312/2055105881_zpid/,FOR_SALE,"$1,549,900","79 Sinclair Ave, Staten Island, NY 10312",10312,4,5,4075
CONDO,74,https://www.zillow.com/homedetails/151-31-88th-St-2F-Howard-Beach-NY-11414/2059548603_zpid/,FOR_SALE,"$169,499","151-31 88th St #2F, Howard Beach, NY 11414",11414,1,1,750
CONDO,164,https://www.zillow.com/homedetails/8770-173rd-St-APT-6H-Jamaica-NY-11432/92344448_zpid/,FOR_SALE,"$216,000","87-70 173 Street UNIT 6H, Jamaica, NY 11432",11432,2,1,
SINGLE_FAMILY,23,https://www.zillow.com/homedetails/682-Argyle-Rd-Brooklyn-NY-11230/30669749_zpid/,FOR_SALE,"$1,700,000","682 Argyle Rd, Brooklyn, NY 11230",11230,8,4,2064
CONDO,382,https://www.zillow.com/homedetails/1177-Anderson-Ave-APT-2D-Bronx-NY-10452/215948651_zpid/,FOR_SALE,"$95,000","1177 Anderson Avenue UNIT 2D, Bronx, NY 10452",10452,1,1,850
SINGLE_FAMILY,0,https://www.zillow.com/homedetails/1053-Swinton-Ave-Bronx-NY-10465/29847774_zpid/,FOR_SALE,"$500,000","1053 Swinton Ave, Bronx, NY 10465",10465,3,2,3742
SINGLE_FAMILY,26,https://www.zillow.com/homedetails/423-Hamden-Ave-Staten-Island-NY-10306/32332467_zpid/,FOR_SALE,"$599,999","423 Hamden Ave, Staten Island, NY 10306",10306,2,2,1890
SINGLE_FAMILY,101,https://www.zillow.com/homedetails/1882-Richmond-Rd-Staten-Island-NY-10306/32329009_zpid/,FOR_SALE,"$1,072,000","1882 Richmond Rd, Staten Island, NY 10306",10306,3,3,1408
CONDO,39,https://www.zillow.com/homedetails/237-Eldridge-St-APT-34-New-York-NY-10002/72511685_zpid/,FOR_SALE,"$500,000","237 Eldridge St APT 34, New York, NY 10002",10002,0,1,0
CONDO,13,https://www.zillow.com/homedetails/1925-Ocean-Ave-APT-5A-Brooklyn-NY-11230/245003430_zpid/,FOR_SALE,"$399,990","1925 Ocean Avenue UNIT 5A, Midwood, NY 11230",11230,2,1,
TOWNHOUSE,19,https://www.zillow.com/homedetails/203-Halsey-St-Brooklyn-NY-11216/30610485_zpid/,FOR_SALE,"$2,995,000","203 Halsey St, Brooklyn, NY 11216",11216,7,6,3778
CONDO,68,https://www.zillow.com/homedetails/730-5th-Ave-18A-New-York-NY-10019/338881256_zpid/,FOR_SALE,"$39,995,000","730 5th Ave #18A, New York, NY 10019",10019,3,4,3746
SINGLE_FAMILY,28,https://www.zillow.com/homedetails/534-E-87th-St-New-York-NY-10128/31546116_zpid/,FOR_SALE,"$3,950,000","534 E 87th St, New York, NY 10128",10128,3,3,3232
SINGLE_FAMILY,122,https://www.zillow.com/homedetails/56-05-Oceania-St-Oakland-Gardens-NY-11364/2060700246_zpid/,FOR_SALE,"$974,900","56-05 Oceania Street, Oakland Gardens, NY 11364",11364,4,3,1850
SINGLE_FAMILY,417,https://www.zillow.com/homedetails/16-Mickardan-Ct-Staten-Island-NY-10304/62723224_zpid/,FOR_SALE,"$488,888","16 Mickardan Ct, Staten Island, NY 10304",10304,3,3,1200
SINGLE_FAMILY,21,https://www.zillow.com/homedetails/111-Croak-Ave-Staten-Island-NY-10314/32288834_zpid/,FOR_SALE,"$1,449,999","111 Croak Ave, Staten Island, NY 10314",10314,3,4,3360
CONDO,65,https://www.zillow.com/homedetails/283-E-4th-St-APT-1-New-York-NY-10009/2062937309_zpid/,FOR_SALE,"$435,000","283 E 4th St APT 1, New York, NY 10009",10009,1,1,
SINGLE_FAMILY,11,https://www.zillow.com/homedetails/7505-176th-St-Flushing-NY-11366/32076209_zpid/,FOR_SALE,"$1,000,000","75-05 176th Street, Fresh Meadows, NY 11366",11366,3,2,
CONDO,13,https://www.zillow.com/homedetails/67-38-108th-St-D05-Forest-Hills-NY-11375/442558454_zpid/,FOR_SALE,"$189,000","67-38 108th St #D05, Forest Hills, NY 11375",11375,1,1,0
TOWNHOUSE,41,https://www.zillow.com/homedetails/111-W-123rd-St-New-York-NY-10027/31551775_zpid/,FOR_SALE,"$1,700,000","111 W 123rd St, New York, NY 10027",10027,11,10,
SINGLE_FAMILY,28,https://www.zillow.com/homedetails/860-Grand-Concourse-APT-2R-Bronx-NY-10451/244435978_zpid/,FOR_SALE,"$225,000","860 Grand Concourse APT 2R, Bronx, NY 10451",10451,2,1,700
CONDO,287,https://www.zillow.com/homedetails/12510-Queens-Blvd-APT-2601-Jamaica-NY-11415/245372530_zpid/,FOR_SALE,"$295,000","12510 Queens Blvd APT 2601, Jamaica, NY 11415",11415,2,1,1000
SINGLE_FAMILY,10,https://www.zillow.com/homedetails/3323-161st-St-Flushing-NY-11358/32043354_zpid/,FOR_SALE,"$2,388,000","33-23 161st Street, Flushing, NY 11358",11358,4,5,4500
CONDO,70,https://www.zillow.com/homedetails/99-05-63rd-Dr-11Q-Rego-Park-NY-11374/2058194255_zpid/,FOR_SALE,"$369,000","99-05 63rd Dr #11Q, Rego Park, NY 11374",11374,2,1,820
CONDO,66,https://www.zillow.com/homedetails/340-W-11th-St-APT-2WR-New-York-NY-10014/124398240_zpid/,FOR_SALE,"$630,000","340 W 11th St APT 2WR, New York, NY 10014",10014,0,1,0
CONDO,7,https://www.zillow.com/homedetails/7814-Austin-St-APT-1C-Flushing-NY-11375/79728332_zpid/,FOR_SALE,"$159,888","7814 Austin St APT 1C, Flushing, NY 11375",11375,0,1,0
CONDO,141,https://www.zillow.com/homedetails/18-Kathy-Pl-APT-2A-Staten-Island-NY-10314/32315246_zpid/,FOR_SALE,"$450,000","18 Kathy Place UNIT 2A, Staten Island, NY 10314",10314,2,2,1086
TOWNHOUSE,320,https://www.zillow.com/homedetails/18-Prospect-Park-W-Brooklyn-NY-11215/30587065_zpid/,FOR_SALE,"$12,995,000","18 Prospect Park W, Brooklyn, NY 11215",11215,7,6,9026
CONDO,31,https://www.zillow.com/homedetails/5803-Calloway-St-APT-6NN-Flushing-NY-11368/245464605_zpid/,FOR_SALE,"$275,000","5803 Calloway Street UNIT 6NN, Corona, NY 11368",11368,2,1,
